"id","course_name","course_url","description","image_url","provenance","subject"
"edx00647","Poetry in America: Nature and Nation, 1700-1850","https://www.edx.org/course/poetry-america-nature-nation-1700-1850-harvardx-ampox-2-0","This course, the second installment of the multi-part Poetry in America series, spans the poetry of America’s early years, directly before and after the creation of the Republic. We examine the creation of a national identity through the lens of an emerging national literature.","https://www.edx.org/sites/default/files/course/image/featured-card/old-north-bridge-378x225.jpg","Harvard University","Humanities;Art & Culture;Literature"
"edx00648","Calculus 1B: Integration","https://www.edx.org/course/calculus-1b-integration-mitx-18-01-2x-0","Discover the integral - what it is and how to compute it. See how to use calculus to model real world phenomena. Part 2 of 3.","https://www.edx.org/sites/default/files/course/image/featured-card/integral_calculus_378x225_0.jpg","Massachusetts Institute of Technology","Math"
"edx00649","Theory of Change for Development","https://www.edx.org/course/theory-change-development-witsx-tocx","Learn to use a Theory of Change approach to better understand your development program's impact and improve your results.","https://www.edx.org/sites/default/files/course/image/featured-card/tocx-c157de4feab1-318210.jpg","Wits University","Social Sciences;Business & Management;Data Analysis & Statistics"
"edx00650","Mechanics: Momentum and Energy","https://www.edx.org/course/mechanics-momentum-energy-mitx-8-01-2x-0","Learn about momentum and energy in this calculus-based physics course.","https://www.edx.org/sites/default/files/course/image/featured-card/8.01.2x_mechanics_courseimage_318x210.jpg","Massachusetts Institute of Technology","Physics"
"edx00651","Project Management MicroMasters Capstone Exam","https://www.edx.org/course/project-management-micromasters-capstone-ritx-pm9004x","Demonstrate the knowledge and skills acquired in the Project Management MicroMasters program, and prepare for graduate level program options at RIT.","https://www.edx.org/sites/default/files/course/image/featured-card/pm9004_image_v2.png","Rochester Institute of Technology","Business & Management"
"edx00652","China Humanities: The Individual in Chinese Culture","https://www.edx.org/course/china-humanities-individual-chinese-harvardx-chn12x","Explore Chinese history and culture from the perspective of the individual through philosophical texts, literary works, and art.","https://www.edx.org/sites/default/files/course/image/featured-card/chn12x-14fd1c150d87-378225-318210.jpg","Harvard University","Humanities;History;Art & Culture"
"edx00653","Graphene Science and Technology","https://www.edx.org/course/graphene-science-technology-chalmersx-chm001x-0","Graphene: its practical applications and how it offers new insights into quantum physics.","https://www.edx.org/sites/default/files/course/image/featured-card/introduction-to-graphene-science-and-technology_378x225.jpg","Chalmers University of Technology ","Electronics;Physics;Engineering"
"edx00654","Digitizing Higher Education","https://www.edx.org/course/digitizing-higher-education-utarlingtonx-link-dhex","Explore the impact of digitization on how universities and colleges function administratively and academically.","https://www.edx.org/sites/default/files/course/image/featured-card/course_image_1.png","University of Texas at Arlington","Education & Teacher Training"
"edx00655","Customer Centric Marketing for Entrepreneurs","https://www.edx.org/course/customer-centric-marketing-entrepreneurs-babsonx-mkt01x","Design a marketing campaign and learn how to create brand excitement and attract engaged customers!","https://www.edx.org/sites/default/files/course/image/featured-card/mkt01x-318.jpg","Babson College","Business & Management"
"edx00656","Social Network Analysis (SNA)","https://www.edx.org/course/social-network-analysis-sna-utarlingtonx-link-la-snax","Learn how to conduct a social network analysis to better understand how people seek and share information in learning settings.","https://www.edx.org/sites/default/files/course/image/featured-card/sna_318x210.jpg","University of Texas at Arlington","Data Analysis & Statistics;Education & Teacher Training"
"edx00657","Solar Energy: Photovoltaic (PV) Systems","https://www.edx.org/course/solar-energy-photovoltaic-pv-systems-delftx-pv3x","Explore the wide range of solar energy applications and learn to design a real PV installation with excellent performance and reliability.","https://www.edx.org/sites/default/files/course/image/featured-card/ewi_pv3x_318x210.jpg","Delft University of Technology (TU Delft)","Engineering;Physics;Electronics"
"edx00658","Viruses & How to Beat Them: Cells, Immunity, Vaccines","https://www.edx.org/course/viruses-how-beat-them-cells-immunity-israelx-virus101x","Learn how our immune system fights viral disease and make better vaccination decisions with a clearer understanding of Cells, Viruses, and Immunity.","https://www.edx.org/sites/default/files/course/image/featured-card/virus101x_318x210.jpg","IsraelX","Biology & Life Sciences;Medicine;Science"
"edx00659","Design Theory","https://www.edx.org/course/design-theory-israelx-1000902x","Explore key concepts in the new field of design theory. Gain fundamental knowledge of what design is and its relation to culture, economics, and the arts.","https://www.edx.org/sites/default/files/course/image/featured-card/1000902x_318x210.jpg","IsraelX","Design;Art & Culture;Philosophy & Ethics"
"edx00660","Introduction to Kabbalah","https://www.edx.org/course/introduction-kabbalah-israelx-kab1010x","Learn about the major ideas and practices of the Kabbalah in their historical and cultural setting.","https://www.edx.org/sites/default/files/course/image/featured-card/kab1010x_318.jpg","IsraelX","Humanities;History;Philosophy & Ethics"
"edx00661","People Management","https://www.edx.org/course/people-management-iimbx-hr101x","Learn to be a better manager by developing leadership and communication skills designed to turn first time managers into great team leaders.","https://www.edx.org/sites/default/files/course/image/featured-card/hr101x-video_still_image12012015-318x210.jpg","Indian Institute of Management, Bangalore","Business & Management"
"edx00662","Entrepreneurship: DO Your Venture","https://www.edx.org/course/entrepreneurship-do-venture-iimbx-ep101x-1","Learn a systematic, scientific and iterative process for identifying, evaluating and testing entrepreneurial opportunities.","https://www.edx.org/sites/default/files/course/image/featured-card/iimbx_ep101x_courseimage_318x210.jpg","Indian Institute of Management, Bangalore","Business & Management"
"edx00663","Reliable Distributed Algorithms, Part 2","https://www.edx.org/course/reliable-distributed-algorithms-part-2-kthx-id2203-2x","The course will help students gain an in-depth understanding of distributed algorithms to build reliable and scalable distributed services.","https://www.edx.org/sites/default/files/course/image/featured-card/course_image_318x210_1.jpg","KTH Royal Institute of Technology","Computer Science"
"edx00664","Autophagy: Research Behind the 2016 Nobel Prize in Physiology or Medicine","https://www.edx.org/course/autophagy-research-behind-2016-nobel-tokyotechx-bio150x","Learn the fundamentals/applications of autophagy through the inspirational story of Yoshinori Ohsumi’s research, for which he was awarded the 2016 Nobel Prize in Physiology or Medicine and an array of other prizes.","https://www.edx.org/sites/default/files/course/image/featured-card/bio150x-ff4c62d5b00f-318210.jpg","Tokyo Institute of Technology","Biology & Life Sciences"
"edx00665","Poetry in America: Whitman","https://www.edx.org/course/poetry-america-whitman-harvardx-ampox-3-0","This module, the third installment of the multi-part Poetry in America series, focuses on the poetry of Walt Whitman, a quintessentially American writer whose work continues to bear heavily upon the American poetic tradition.","https://www.edx.org/sites/default/files/course/image/featured-card/whitman_378x225.jpg","Harvard University","Humanities;Art & Culture;Literature"
"edx00666","Statistics and Probability in Data Science using Python","https://www.edx.org/course/statistics-probability-data-science-uc-san-diegox-dse210x","Using Python, learn statistical and probabilistic approaches to understand and gain insights from data.","https://www.edx.org/sites/default/files/course/image/featured-card/bannerrevised_3_318x210.jpg","The University of California, San Diego","Data Analysis & Statistics;Math"
"edx00667","How to Write a Novel: Writing the Draft","https://www.edx.org/course/how-write-novel-writing-draft-ubcx-cw1-2x-2","Move from outline to draft writing with crucial craft lessons from MFA faculty on scene design, dialogue, character development and plot.","https://www.edx.org/sites/default/files/course/image/featured-card/cw1.2x-course_image-378x225.jpg","University of British Columbia","Literature;Art & Culture;Humanities"
"edx00668","Sparse Representations in Signal and Image Processing: Fundamentals","https://www.edx.org/course/sparse-representations-signal-image-israelx-236862-1x","Learn about the field of sparse representations by understanding its fundamental theoretical and algorithmic foundations.","https://www.edx.org/sites/default/files/course/image/featured-card/course_1-318210_0.jpg","IsraelX","Data Analysis & Statistics;Math;Engineering"
"edx00669","The Bible in Light of the Ancient Near East","https://www.edx.org/course/bible-light-ancient-near-east-israelx-0109434x","This course is an introduction to the Bible, set against the background of the rich Archaeological findings from the Ancient Near East.","https://www.edx.org/sites/default/files/course/image/featured-card/0109434x_318x.jpg","IsraelX","History;Art & Culture;Literature"
"edx00670","Quantum Mechanics: Quantum physics in 1D Potentials","https://www.edx.org/course/quantum-mechanics-quantum-physics-1d-mitx-8-04-2x","Learn how to solve the Schrodinger equation for a particle moving in one-dimensional potentials relevant to physical applications.","https://www.edx.org/sites/default/files/course/image/featured-card/8.04.2x_fl17_courseimage-318210.jpg","Massachusetts Institute of Technology","Physics"
"edx00671","Making Sense of Climate Science Denial","https://www.edx.org/course/making-sense-climate-science-denial-uqx-denial101x-5","Climate change is real, so why the controversy and debate? Learn to make sense of the science and to respond to climate change denial.","https://www.edx.org/sites/default/files/course/image/featured-card/denial101x-banner-2016_318x210.jpg","The University of Queensland","Communication;Energy & Earth Sciences;Environmental Studies"
"edx00672","Software Engineering Essentials","https://www.edx.org/course/software-engineering-essentials-tumx-seecx-0","Learn agile methods, object-oriented programing and best practices for analysis, design, testing and management in software engineering. ","https://www.edx.org/sites/default/files/course/image/featured-card/applied_software_318x210.jpg","Technische Universität München","Computer Science"
"edx00673","Globally Distributed Software Engineering","https://www.edx.org/course/globally-distributed-software-delftx-gse101x","Develop the technical and organizational skills you need to practice software engineering in a globally distributed environment.","https://www.edx.org/sites/default/files/course/image/featured-card/gse101x_course_image_delftx_318x210.jpg","Delft University of Technology (TU Delft)","Computer Science;Business & Management"
"edx00674","AP Computer Science A: Java Programming Loops and Data Structures","https://www.edx.org/course/ap-computer-science-java-programming-purduex-cs180-2x-0","AP Computer Science A from Purdue University","https://www.edx.org/sites/default/files/course/image/featured-card/cs_180_hs_logo_-_module_2_318x210.jpg","Purdue University","Computer Science;Education & Teacher Training"
"edx00675","Entrepreneurial Land Redevelopment Approach: Land Readjustment","https://www.edx.org/course/entrepreneurial-land-redevelopment-mitx-stl-161x-0","Explore land readjustment as an alternative to conventional approaches of assembling land for urbanization. ","https://www.edx.org/sites/default/files/course/image/featured-card/stl.161x_su17_318x210.jpg","Massachusetts Institute of Technology","Architecture"
"edx00676","Instructional Design: Digital Media, New Tools and Technology","https://www.edx.org/course/instructional-design-digital-media-new-usmx-university-maryland-university-ldt300x","Explore the design, development and use of digital media and emerging technologies to support online teaching and learning.","https://www.edx.org/sites/default/files/course/image/featured-card/ldmm-3rdcourseimage_318x210.jpg","University System of Maryland","Education & Teacher Training"
"edx00677","Cloud Computing Infrastructure","https://www.edx.org/course/cloud-computing-infrastructure-usmx-university-maryland-university-cc615x","Learn how to design, configure, and manage a cloud computing infrastructure.","https://www.edx.org/sites/default/files/course/image/featured-card/cloudcomputing-course3image_318x210.jpg","University System of Maryland","Computer Science"
"edx00678","Formal Software Verification","https://www.edx.org/course/formal-software-verification-usmx-university-maryland-university-stv1-3x","Learn software quality techniques beyond just running test cases.","https://www.edx.org/sites/default/files/course/image/featured-card/softwaretesting-course3image_318x210.jpg","University System of Maryland","Computer Science;Engineering"
"edx00679","Software Testing Fundamentals","https://www.edx.org/course/software-testing-fundamentals-usmx-umuc-stv1-1x-0","Learn how to locate software bugs and defects using the latest testing techniques.","https://www.edx.org/sites/default/files/course/image/featured-card/softwaretesting-course1image_318x210.jpg","University System of Maryland","Computer Science;Engineering"
"edx00680","Software Testing Management","https://www.edx.org/course/software-testing-management-usmx-umuc-stv1-2x-0","Learn how to effectively manage software tests using estimations, defect management, metrics and software quality initiatives.","https://www.edx.org/sites/default/files/course/image/featured-card/softwaretesting-course2image_318x210.jpg","University System of Maryland","Computer Science;Business & Management"
"edx00681","Cloud Computing Management","https://www.edx.org/course/cloud-computing-management-usmx-umuc-cc607x","Learn methods for managing cloud computing projects and build an understanding of the various risks and compliance issues involved.","https://www.edx.org/sites/default/files/course/image/featured-card/cloudcomputing-course2image_318x210.jpg","University System of Maryland","Computer Science"
"edx00682","Cloud Computing for Enterprises","https://www.edx.org/course/cloud-computing-enterprises-usmx-umuc-cc605x-0","Understand cloud computing technologies and how they can increase business productivity and effectiveness.","https://www.edx.org/sites/default/files/course/image/featured-card/cloudcomputing-course1image_318x210.jpg","University System of Maryland","Computer Science"
"edx00683","Instructional Design and Technology: Learning Theories","https://www.edx.org/course/instructional-design-technology-learning-usmx-umuc-ldt100x-0","Explore emerging learning theories and interactive technologies to create engaging experiences for today’s connected students.","https://www.edx.org/sites/default/files/course/image/featured-card/ldmm-1stcourseimage_218x210.jpg","University System of Maryland","Education & Teacher Training"
"edx00684","Instructional Design Models","https://www.edx.org/course/instructional-design-models-usmx-umuc-ldt200x","Explore traditional and current instructional design models as you develop your own outline of an online course.","https://www.edx.org/sites/default/files/course/image/featured-card/ldmm-2ndcourseimage_318x210.jpg","University System of Maryland","Education & Teacher Training"
"edx00685","Fundamentals of Communication Acoustics","https://www.edx.org/course/fundamentals-communication-acoustics-rwthx-tumx-ca101-1x","In this course, we will cover the fundamentals of communication acoustics, which is the way sounds travel from a source through a channel to a receiver. We will also look at different system components involved in acoustic communication.","https://www.edx.org/sites/default/files/course/image/featured-card/ca101.1x_318.jpg","The RWTH Aachen University","Communication"
"edx00686","Applications in Communication Acoustics","https://www.edx.org/course/applications-communication-acoustics-rwthx-tumx-ca101-2x","Explore the different system components involved in acoustic communication using a representative set of practical applications.","https://www.edx.org/sites/default/files/course/image/featured-card/ca101.2x-318.jpg","The RWTH Aachen University","Communication"
"edx00687","Environmental Protection and Sustainability","https://www.edx.org/course/environmental-protection-sustainability-israelx-eps1x","Uncover better solutions to help manage a wide range of environmental problems and challenges facing our world today.","https://www.edx.org/sites/default/files/course/image/featured-card/eps1-318-215.jpg","IsraelX","Environmental Studies"
"edx00688","4G Network Essentials","https://www.edx.org/course/4g-network-essentials-imtx-net02x-0","Advance your telecom career by learning how 4G networks enable internet access for smartphone users anytime, anywhere.","https://www.edx.org/sites/default/files/course/image/featured-card/aboutphoto-4g-network-essentials-edx.png","IMT","Computer Science;Engineering"
"edx00689","Poetry in America: Emily Dickinson","https://www.edx.org/course/poetry-america-emily-dickinson-harvardx-ampox-4-0","This module, the fourth installment of the multi-part Poetry in America series, explores the work of Emily Dickinson.  Although she never published during her lifetime, Dickinson ranks among the most prolific and widely-studied American poets.","https://www.edx.org/sites/default/files/course/image/featured-card/poetry-in-america_emily_dickinson_378x225.jpg","Harvard University","Humanities;Art & Culture;Literature"
"edx00690","Quantum Mechanics: 1D Scattering and Central Potentials","https://www.edx.org/course/quantum-mechanics-1d-scattering-central-mitx-8-04-3x","Learn about scattering in one dimensional potentials, angular momentum, central potentials, and the hydrogen atom.","https://www.edx.org/sites/default/files/course/image/featured-card/8.04.3x_fl17_courseimage-318210_0.jpg","Massachusetts Institute of Technology","Physics"
"edx00691","A History of Violence: From the Middle Ages to Modern Times","https://www.edx.org/course/history-violence-middle-ages-modern-newcastlex-hov101x","Examine the origins, changing nature, uses, and attitudes towards human violence in western history.","https://www.edx.org/sites/default/files/course/image/featured-card/hov101x_318.jpg","The University of Newcastle, Australia","History;Humanities"
"edx00692","Macroeconomic Diagnostics","https://www.edx.org/course/macroeconomic-diagnostics-imfx-mdsx","Through this course, learn to assess a country’s macroeconomic situation utilizing practical tools that will help you engage in day-to-day macroeconomic analysis.","https://www.edx.org/sites/default/files/course/image/featured-card/mdsx-318x210.jpg","The International Monetary Fund","Economics & Finance"
"edx00693","Differential Equations: 2x2 Systems","https://www.edx.org/course/differential-equations-2x2-systems-mitx-18-032x","In order to understand most phenomena in the world, we need to understand not just single equations, but systems of differential equations. In this course, we start with 2x2 systems.","https://www.edx.org/sites/default/files/course/image/featured-card/course.jpg","Massachusetts Institute of Technology","Math;Engineering;Physics"
"edx00694","Forensic Engineering: Learning from Failures","https://www.edx.org/course/forensic-engineering-learning-failures-delftx-tudf-fe01x","Don’t let good failures go to waste! Identify the causes of failure and use this knowledge to enhance safety and improve performance.","https://www.edx.org/sites/default/files/course/image/featured-card/forensic-engineering_318x210.jpg","Delft University of Technology (TU Delft)","Engineering;Health & Safety"
"edx00695","Industrial Biotechnology","https://www.edx.org/course/industrial-biotechnology-delftx-ib01x-1","Learn the basics of sustainable processing for biobased products to further understand their impact on global sustainability.","https://www.edx.org/sites/default/files/course/image/featured-card/bio_home_378x225.jpg","Delft University of Technology (TU Delft)","Biology & Life Sciences;Chemistry;Engineering"
"edx00696","Reconciliation Through Indigenous Education","https://www.edx.org/course/reconciliation-through-indigenous-ubcx-indedu200x-2","Advancing reconciliation in classrooms, organizations, and communities through the teaching and learning of Indigenous ways of knowing.","https://www.edx.org/sites/default/files/course/image/featured-card/image03_318x210.jpg","University of British Columbia","Education & Teacher Training"
"edx00697","Agile Software Development","https://www.edx.org/course/agile-software-development-ethx-asd-1x-0","Learn fundamental agile concepts to enhance your software development skills.","https://www.edx.org/sites/default/files/course/image/featured-card/mooc_agisofdev_spirale_v1_318x210.jpg","ETH Zurich","Computer Science"
"edx00698","Reliable Distributed Algorithms, Part 1","https://www.edx.org/course/reliable-distributed-algorithms-part-1-kthx-id2203-1x-0","A comprehensive introduction to the theory and practice of distributed algorithms for designing scalable, reliable services.","https://www.edx.org/sites/default/files/course/image/featured-card/course_image_318x210_1.jpg","KTH Royal Institute of Technology","Computer Science"
"edx00699","Economics: Consumer Demand","https://www.edx.org/course/economics-consumer-demand-babsonx-bab-ecn01x","Learn the fundamental economic principles of consumer demand and how the relationship between price, quantity and demand affect the market.","https://www.edx.org/sites/default/files/course/image/featured-card/econ01x_318.jpg","Babson College","Economics & Finance;Business & Management"
"edx00700","Chinese Thought: Ancient Wisdom Meets Modern Science - Part 2","https://www.edx.org/course/chinese-thought-ancient-wisdom-meets-ubcx-china300-2x-2","An introduction to early Chinese thought, exploring connections with Western philosophy, spirituality, mindfulness, modern science and everyday life.  ","https://www.edx.org/sites/default/files/course/image/featured-card/china300.2x-chinese_thought-378x225b.jpg","University of British Columbia","Art & Culture;Humanities;Philosophy & Ethics"
"edx00701","Security in Office 365","https://www.edx.org/course/security-office-365-microsoft-cld245x","Learn how to plan, implement, and manage security in Office 365.","https://www.edx.org/sites/default/files/course/image/featured-card/cld245x318210.jpg","Microsoft","Computer Science;Business & Management"
"edx00702","The Science and Practice of Yoga","https://www.edx.org/course/science-practice-yoga-utarlingtonx-link-bw-1x","Learn to practice yoga on and off the mat and bring mindfulness into your everyday life.","https://www.edx.org/sites/default/files/course/image/featured-card/yoga_318x210.jpg","University of Texas at Arlington","Health & Safety;Social Sciences;Biology & Life Sciences"
"edx00703","How to Win Coding Competitions: Secrets of Champions","https://www.edx.org/course/how-win-coding-competitions-secrets-itmox-i2cpx-1","Enhance programming skills to boost your career and win prizes led by ITMO University, the only 7-time winner of the world’s top coding cup.","https://www.edx.org/sites/default/files/course/image/featured-card/course_image_318x210.jpg","ITMO University","Computer Science;Math;Data Analysis & Statistics"
"edx00704","Mathematical Modeling in the Life Sciences 生物数学建模","https://www.edx.org/course/mathematical-modeling-life-sciences-pekingx-01139732x","学习使用数学建模的方法并通过定量和定性分析模型更好地理解生物现象。Learn to use mathematical models to gain a better understanding of biological processes through both qualitative and quantitative analysis.","https://www.edx.org/sites/default/files/course/image/featured-card/01139732x-about_page_image-318x210_0.jpg","Peking University","Biology & Life Sciences;Math"
"edx00705","Marketing Analytics","https://www.edx.org/course/marketing-analytics-columbiax-bamm-104x","Develop quantitative models that leverage business data to forecast sales and support important marketing decisions. ","https://www.edx.org/sites/default/files/course/image/featured-card/bamm_104x_318x210.jpg","Columbia University","Business & Management"
"edx00706","Understanding Venture Capitalists: How to Get Money for Your Start Up","https://www.edx.org/course/understanding-venture-capitalists-how-rwthx-vc101x-0","Learn the secrets of successful startup fundraising from veteran entrepreneurs and venture capitalists.","https://www.edx.org/sites/default/files/course/image/featured-card/vc101x-video_still_image11062015-318x2310.jpg","The RWTH Aachen University","Business & Management"
"edx00707","Poetry in America: The Civil War and Its Aftermath","https://www.edx.org/course/poetry-america-civil-war-its-aftermath-harvardx-ampox-5-0","Explore the poetry of the Civil War and its aftermath.","https://www.edx.org/sites/default/files/course/image/featured-card/poetry-in-america-378x225.jpg","Harvard University","Humanities;Art & Culture;Literature"
"edx00708","Railway Engineering: An Integral Approach","https://www.edx.org/course/railway-engineering-integral-approach-delftx-rail101x","Discover the science and complexity behind the exciting world of metro, tram and railway systems.","https://www.edx.org/sites/default/files/course/image/featured-card/rail101x_header_2120p_yellow.png","Delft University of Technology (TU Delft)","Engineering"
"edx00709","Shakespeare Matters","https://www.edx.org/course/shakespeare-matters-adelaidex-bard101x","Learn about Shakespeare’s plays and their influence through a focus on emotions such as love, hate, and jealousy.","https://www.edx.org/sites/default/files/course/image/featured-card/course_image-318210_0.jpg","University of Adelaide","Literature;Humanities"
"edx00710","Co-Creating Sustainable Cities","https://www.edx.org/course/co-creating-sustainable-cities-delftx-wageningenx-ams-urb-2x","Learn how citizen’s co-creation is key in making cities worldwide more sustainable","https://www.edx.org/sites/default/files/course/image/featured-card/course_image_v20170607-318210.jpg","Delft University of Technology (TU Delft)","Environmental Studies;Social Sciences;Engineering"
"edx00711","Counseling and Psychotherapy Theory","https://www.edx.org/course/counseling-psychotherapy-theory-snux-snu1831-1x","Learn about the theories of counseling and psychotherapy on human change through an easy-to-understand overview.","https://www.edx.org/sites/default/files/course/image/featured-card/snu1831.1x-8be87564fa19-318210.jpg","Seoul National University","Social Sciences;Humanities"
"edx00712","From Poverty to Prosperity: Understanding Economic Development","https://www.edx.org/course/poverty-prosperity-understanding-oxfordx-oxbsg01x-0","Learn about the role of government and the key political, social, and economic processes that elevate any society from poverty to prosperity.","https://www.edx.org/sites/default/files/course/image/featured-card/oxbsg01x_thumbnail.jpg","University of Oxford","Economics & Finance;Social Sciences"
"edx00713","Becoming an Effective Leader","https://www.edx.org/course/becoming-effective-leader-uqx-buslead1x","Develop your leadership skills as you learn the importance of self-efficacy, social capital, and leadership style.","https://www.edx.org/sites/default/files/course/image/featured-card/buslead1-banner-large-318210.jpg","The University of Queensland","Business & Management;Social Sciences;Ethics;Communication"
"edx00714","Silicon Photonics Design, Fabrication and Data Analysis","https://www.edx.org/course/silicon-photonics-design-fabrication-ubcx-phot1x-5","Design your own silicon photonics chip. The first online course to include photonics fabrication, experimentation, and data analysis.","https://www.edx.org/sites/default/files/course/image/featured-card/phot1x-318x210.jpg","University of British Columbia","Engineering;Physics;Electronics"
"edx00715","English Grammar and Style","https://www.edx.org/course/english-grammar-style-uqx-write101x-5","Learn key concepts and strategies in grammar and style to help enhance your writing and confidently respond to the demand of high levels of literacy in the 21st century.","https://www.edx.org/sites/default/files/course/image/featured-card/write101x-318x210.jpg","The University of Queensland","Humanities;Literature;Language"
"edx00716","Design Practice in Business","https://www.edx.org/course/design-practice-business-delftx-dpb001x-1","Learn the essentials of design practice for developing new business opportunities and sparking innovation.","https://www.edx.org/sites/default/files/course/image/featured-card/asset-v1-delftxdpb001x3t2016typeassetblockide_dpb001x_edx_318x210_0.jpg","Delft University of Technology (TU Delft)","Design;Business & Management"
"edx00717","Arab-Islamic History: From Tribes to Empires","https://www.edx.org/course/arab-islamic-history-tribes-empires-israelx-islam101x","Learn about the history of the Arab and Muslim world during its first millennium, including political, social and cultural aspects.","https://www.edx.org/sites/default/files/course/image/featured-card/islam101x_318x210.jpg","IsraelX","History;Humanities"
"edx00718","Project Management of Engineering Projects: Preparing for Success","https://www.edx.org/course/project-management-engineering-projects-delftx-mep101x-0","Create your own project plan and learn the importance of the early project phases in achieving project success. People are key!","https://www.edx.org/sites/default/files/course/image/featured-card/citg_mep101x_edx_378p.png","Delft University of Technology (TU Delft)","Business & Management;Engineering"
"edx00719","Liberating Programming: System Development for Everyone","https://www.edx.org/course/liberating-programming-system-israelx-libprogx","This MOOC will help almost anyone understand state-of-the-art programs. It's designed to liberate programming fundamentals and make them accessible to all; offering a review of programming languages as well as new visual and intuitive approaches.","https://www.edx.org/sites/default/files/course/image/featured-card/libprogx_318.jpg","IsraelX","Computer Science;Engineering;Science"
"edx00720","Poetry in America: Modernism","https://www.edx.org/course/poetry-america-modernism-harvardx-ampox-6-0","Reading works by Robert Frost, T.S. Eliot, Langston Hughes, Marianne Moore, William Carlos Williams, and Wallace Stevens, among others, learn how American Modernist poetry departed from past traditions and past forms.","https://www.edx.org/sites/default/files/course/image/featured-card/ampox.6-video_still-318x210.jpg","Harvard University","Humanities;Art & Culture;Literature"
"edx00721","Elements of Structures","https://www.edx.org/course/elements-structures-mitx-2-01x-2","An introduction to the subject “strength of materials."" In this course you will learn to predict the mechanical response of deformable elastic structural elements like rods, beams and shafts.","https://www.edx.org/sites/default/files/course/image/featured-card/201x_hero-380x168.jpg","Massachusetts Institute of Technology","Engineering;Design;Architecture"
"edx00722","The Spain of Don Quixote","https://www.edx.org/course/spain-don-quixote-uamx-quijoteenx","An exploration of Spain depicted in Cervante’s historic novel, Don Quixote – a Golden Age in which Spanish arts and literature reached worldwide excellence.","https://www.edx.org/sites/default/files/course/image/featured-card/quijoteenx_image.jpg","Universidad Autónoma de Madrid","History;Literature;Art & Culture;Humanities"
"edx00723","Minds and Machines","https://www.edx.org/course/minds-machines-mitx-24-09x","An introduction to philosophy of mind, exploring consciousness, reality, AI, and more. The most in-depth philosophy course available online.","https://www.edx.org/sites/default/files/course/image/featured-card/24.09x-course_image-378x225.jpg","Massachusetts Institute of Technology","Philosophy & Ethics"
"edx00724","Developing Planet-Scale Applications in Azure Cosmos DB","https://www.edx.org/course/developing-planet-scale-applications-microsoft-dat237x","Gain an in-depth understanding of Azure Cosmos DB — a multi-model, global-scale database from Microsoft that transparently replicates your data wherever your users are.","https://www.edx.org/sites/default/files/course/image/featured-card/dat237x_318x210.jpg","Microsoft","Computer Science"
"edx00725","International Investment Law","https://www.edx.org/course/international-investment-law-louvainx-louv20x","Learn the features and dynamics of an important field of international law that grants rights to foreign investors to foster States’ development.","https://www.edx.org/sites/default/files/course/image/featured-card/louv20xcourseimage-new.jpeg","Université catholique de Louvain","Law;Humanities"
"edx00726","Management Accounting","https://www.edx.org/course/management-accounting-acca-fma-f2-x-8","Learn management accounting techniques to support businesses to plan, control, monitor and enhance performance with this ACCA-X course.","https://www.edx.org/sites/default/files/course/image/featured-card/fma_2_318x210.jpg","ACCA","Business & Management;Economics & Finance"
"edx00727","Medicinal Chemistry: The Molecular Basis of Drug Discovery","https://www.edx.org/course/medicinal-chemistry-molecular-basis-drug-davidsonx-d001x-3","Gain a better understanding of the drug discovery process to learn how safe, effective drugs are developed and optimized.","https://www.edx.org/sites/default/files/course/image/featured-card/med-hem_378x225_0.jpg","Davidson College","Medicine;Chemistry"
"edx00728","Six Sigma: Analyse, Improve, Control","https://www.edx.org/course/six-sigma-analyse-improve-control-tumx-qpls2x","Learn how to statistically analyse process data to determine the root cause for process problems and propose solutions and to implement quality management tools, such as FMEA, 8D and the 5 Whys.","https://www.edx.org/sites/default/files/course/image/featured-card/courseid_thumbnail_edx_yellow_318x210.jpg","Technische Universität München","Business & Management;Data Analysis & Statistics;Engineering"
"edx00729","Business Model Metrics and Advanced Tools","https://www.edx.org/course/business-model-metrics-advanced-tools-delftx-bmi-5x","Learn advanced business model tools and metrics to help you achieve an agile business model.","https://www.edx.org/sites/default/files/course/image/featured-card/tbm_bmi5x_edx_318x210.jpg","Delft University of Technology (TU Delft)","Business & Management"
"edx00730","Introduction to Social Research Methods","https://www.edx.org/course/introduction-social-research-methods-edinburghx-socrmx","Explore research methods, the contexts in which they are used, and the benefits, drawbacks and ethical implications involved, as you learn how researchers try to find out about people, societies, and cultures.","https://www.edx.org/sites/default/files/course/image/featured-card/socrmx_318.jpg","The University of Edinburgh","Social Sciences"
"edx00731","Building Interactive Prototypes using JavaScript","https://www.edx.org/course/building-interactive-prototypes-using-microsoft-dev279x-0","From programming basics to DOM manipulation, learn to use JavaScript, the programming language of the Web, to create interactive webpages.","https://www.edx.org/sites/default/files/course/image/featured-card/dev279x_318x210.jpg","Microsoft","Computer Science"
"edx00732","Building Functional Prototypes using Node.js","https://www.edx.org/course/building-functional-prototypes-using-microsoft-dev280x-0","Learn the basics of back-end web development as you create a simple web application server using Node.js.  ","https://www.edx.org/sites/default/files/course/image/featured-card/dev280x_318210.jpg","Microsoft","Computer Science"
