Mooc_#,course_name,course_url,description,id,image_url,provenance,special_id,subject
4019,Introduction to Apache Spark,https://www.edx.org/course/introduction-apache-spark-uc-berkeleyx-cs105x,"Learn the fundamentals and architecture of Apache Spark, the leading cluster-computing framework among professionals. Â Â ",edx01386,https://www.edx.org/sites/default/files/course/image/featured-card/v2_1-intro-spark-318x210.jpg,Berkeley,,Data Analysis & Statistics;Computer Science
4020,Advanced Introductory Classical Mechanics,https://www.edx.org/course/advanced-introductory-classical-mitx-8-mechcx-0,This is a college-level Introductory Newtonian Mechanics course designed for both students and teachers.Â It covers all of the topics and learning objectives specified in the College Board Course Description for Advanced PlacementÂ® Physics C (Mechanics) course.,edx01387,https://www.edx.org/sites/default/files/course/image/featured-card/8.mechcx-378x225.jpg,Massachusetts Institute of Technology,,Physics;Science;Engineering
4021,Natural Disasters,https://www.edx.org/course/natural-disasters-mcgillx-atoc185x-1,"Learn the science behind different types of natural disasters and our ability, or inability, to control and predict these events.",edx01388,https://www.edx.org/sites/default/files/course/image/featured-card/natural-disasters380x168.jpg,McGill,,Energy & Earth Sciences;Environmental Studies;Health & Safety;Physics;Science
4022,Advanced Credit Risk Management,https://www.edx.org/course/advanced-credit-risk-management-delftx-advcrm1x,Advance your career as a credit risk professional. Learn cutting-edge topics from credit risk experts.,edx01389,https://www.edx.org/sites/default/files/course/image/featured-card/advcrm1x-about_page_image-318x210.jpg,Delft University of Technology (TU Delft),,Economics & Finance;Math;Data Analysis & Statistics
4023,"Science at the Polls: Biology for Voters, Part 2",https://www.edx.org/course/science-polls-biology-voters-part-2-uc-berkeleyx-bfv101-2x,"Learn modern biology basics to make more informed voting decisions about controversial scientific issues including genetically modified food, obesity and health care costs.",edx01390,https://www.edx.org/sites/default/files/course/image/featured-card/biology_for_voters_378x225_1.jpg,Berkeley,,Biology & Life Sciences;Social Sciences
4024,"Science at the Polls: Biology for Voters, Part 1",https://www.edx.org/course/science-polls-biology-voters-part-1-uc-berkeleyx-bfv101-1x,"Each year, as voters you are asked to make decisions on ballot initiatives on matters of biology, medicine, agriculture and the environment. Enroll in this course to learn how biology and your vote are connected.",edx01391,https://www.edx.org/sites/default/files/course/image/featured-card/biology_for_voters_378x225.jpg,Berkeley,,Biology & Life Sciences
4025,"Fundamentals of Immunology, Part 1",https://www.edx.org/course/fundamentals-immunology-part-1-ricex-bioc372-1x-1,Learn about your body's defenses against disease: how it can identify threats and coordinate counterattacks.,edx01392,https://www.edx.org/sites/default/files/course/image/featured-card/immunology_380x168_1.jpg,Rice University,,Biology & Life Sciences;Health & Safety;Science
4026,"Fundamentals of Immunology, Part 2",https://www.edx.org/course/fundamentals-immunology-part-2-ricex-bioc372-2x-0,"Explore the immune system, including cellular immunity, NK and T cells, MHC functions, signaling and inflammation.",edx01393,https://www.edx.org/sites/default/files/course/image/featured-card/immunology_380x168.jpg,Rice University,,Biology & Life Sciences;Health & Safety;Medicine
4027,Making Biologic Medicines for Patients: The Principles of Biopharmaceutical Manufacturing,https://www.edx.org/course/making-biologic-medicines-patients-mitx-10-03x-0,Learn how protein therapeutics are manufactured and explore the fundamental principles of biopharmaceutical manufacturing.,edx01394,https://www.edx.org/sites/default/files/course/image/featured-card/10.03x-378x225a.jpg,Massachusetts Institute of Technology,,Biology & Life Sciences;Medicine;Engineering
4028,Quantum Mechanics and Quantum Computation,https://www.edx.org/course/quantum-mechanics-quantum-computation-uc-berkeleyx-cs-191x,A simple conceptual introduction to quantum mechanics and quantum computation.,edx01395,https://www.edx.org/sites/default/files/course/image/featured-card/quantum_cs-191x_378x225.jpg,Berkeley,,Computer Science;Math;Physics
4029,"""Jane Eyre"" by Bronte: BerkeleyX Book Club",https://www.edx.org/course/jane-eyre-bronte-berkeleyx-book-club-uc-berkeleyx-colwri3-10x,"Reading, discussing, and writing about Charlotte BrontÃ«â€™s 1847 novel Jane Eyre.",edx01396,https://www.edx.org/sites/default/files/course/image/featured-card/jane-eyre_378x225.jpg,Berkeley,,Humanities;Literature
4030,"""The Picture of Dorian Gray"" by Wilde: BerkeleyX Book Club",https://www.edx.org/course/picture-dorian-gray-wilde-berkeleyx-book-uc-berkeleyx-colwri3-4x,"Reading, discussing, and writing about Oscar Wildeâ€™s classic novel, The Picture of Dorian Gray.",edx01397,https://www.edx.org/sites/default/files/course/image/featured-card/dorian_gray_book_club_378x225.jpg,Berkeley,,Humanities;Literature
4031,Introduction to Statistics: Descriptive Statistics,https://www.edx.org/course/introduction-statistics-descriptive-uc-berkeleyx-stat2-1x,"An introduction to descriptive statistics, emphasizing critical thinking and clear communication.",edx01398,https://www.edx.org/sites/default/files/course/image/featured-card/stat2.1x_course_featured380x168.jpg,Berkeley,,Math;Data Analysis & Statistics
4032,Introduction to Statistics: Probability,https://www.edx.org/course/introduction-statistics-probability-uc-berkeleyx-stat2-2x,"An introduction to probability, with the aim of developing probabilistic intuition as well as techniques needed to analyze simple random samples.",edx01399,https://www.edx.org/sites/default/files/course/image/featured-card/stat22_378x225.jpg,Berkeley,,Math;Data Analysis & Statistics
4033,Introduction to Statistics: Inference,https://www.edx.org/course/introduction-statistics-inference-uc-berkeleyx-stat2-3x,An introduction to statistical ideas and methods commonly used to make valid conclusions based on data from random samples.,edx01400,https://www.edx.org/sites/default/files/course/image/featured-card/stat23-380x168.jpg,Berkeley,,Data Analysis & Statistics;Math
4034,Take Your Medicine: Developing New Drug Products,https://www.edx.org/course/take-medicine-developing-new-drug-utaustinx-ut-4-10x,"Discover how new drugs are developed, tested, approved and marketed.",edx01401,https://www.edx.org/sites/default/files/course/image/featured-card/medicine_378x255.jpg,The University of Texas at Austin,,Health & Safety;Medicine;Science;Data Analysis & Statistics
4035,Take Your Medicine: How to Be a Savvy Consumer,https://www.edx.org/course/take-medicine-how-be-savvy-consumer-utaustinx-ut-4-20x,Discover how to become a savvy healthcare consumer.,edx01402,https://www.edx.org/sites/default/files/course/image/featured-card/medicine_378x255.jpg,The University of Texas at Austin,,Health & Safety;Medicine;Science;Data Analysis & Statistics
4036,Jazz Appreciation,https://www.edx.org/course/jazz-appreciation-utaustinx-ut8-03x,"Listen and learn about the artists, eras, and musical methods that make jazz a great original art form.",edx01403,https://www.edx.org/sites/default/files/course/image/featured-card/jazz-app-378x225.jpg,The University of Texas at Austin,,History;Humanities;Music;Social Sciences
4037,How to Save Money: Making Smart Financial Decisions,https://www.edx.org/course/how-save-money-making-smart-financial-uc-berkeleyx-fin101x,"Maximize your money by making the right choices in everything from mortgages, to credit cards, insurance, stocks, and retirement savings.",edx01404,https://www.edx.org/sites/default/files/course/image/featured-card/odean_banner_padding.png,Berkeley,,Economics & Finance
4038,Forests and Livelihoods in Developing Countries,https://www.edx.org/course/forests-livelihoods-developing-countries-ubcx-forest222x,"Explore how people in developing countries depend on forests for medicines, wild foods, energy, livelihoods, and well-being.",edx01405,https://www.edx.org/sites/default/files/course/image/featured-card/forests_and_livelihood_378x225.jpg,University of British Columbia,,Environmental Studies;Science;Social Sciences
4039,Social Learning for Social Impact,https://www.edx.org/course/social-learning-social-impact-mcgillx-groocx,Join the worldâ€™s first GROOC â€“ a MOOC for groups â€“ to collaborate with others globally and create social change.,edx01406,https://www.edx.org/sites/default/files/course/image/featured-card/groocx-course_image-378x225a.jpg,McGill,,Social Sciences
4040,Introduction to Running Pipe in Oil and Gas Wells,https://www.edx.org/course/introduction-running-pipe-oil-gas-wells-tenarisuniversity-pipe02x,Learn about the importance of proper preparation and handling of casing and tubing used in oil and gas wells.,edx01407,https://www.edx.org/sites/default/files/course/image/featured-card/pipe02x-course_image-378x225.jpg,TenarisUniversity ,,Engineering
4041,Introduction to Banking and Financial Markets - I,https://www.edx.org/course/introduction-banking-financial-markets-i-iimbx-fc201-1x-0,Gain insights into the complex and dynamic world of Banking and Financial Markets.,edx01408,https://www.edx.org/sites/default/files/course/image/featured-card/fc201.1x-video_still_image11192015-318x210.jpg,"Indian Institute of Management, Bangalore",,Economics & Finance
4042,"Individuals, variables, and categorical & quantitative data (practice ...",https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/one-categorical-variable/e/individuals-variables-categorical-quantitative-data,"Practice identifying components of a data set: individuals, variables, categorical data, quantitative data.",khn00001,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4043,Data set warm-up (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-representing-data/e/intro-to-simple-data,Begin your journey into the world of statistics with some warm-up questions about data sets.,khn00002,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4044,"Effects of shifting, adding, & removing a data point (practice) ",https://www.khanacademy.org/math/probability/data-distributions-a1/summarizing-center-distributions/e/effects-of-shifting-adding-removing-data-point,"Practice figuring out how the mean and median are affected when a data point is added to, taken from, or shifted within a data set.",khn00003,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4045,Measurement and data ,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data,"First, we will measure length using unit squares and rulers, compare and estimate length, and solve length word problems. Next, we will read and make picture graphs, bar graphs, and line plots. Finally, we will tell time on analog clocks and count U.S. coins and dollars.",khn00004,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWVTAsQKuMSTnREno6zNLCslVti6JN7G9RHpDFXaikAiF36rquQakV1igF,khan Academy,,
4046,Comparing data displays (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-frequency-dot-plot/e/comparing-data-displays,"Practice interpreting and comparing dot plots, histograms, and box plots.",khn00005,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4047,Transforming data (practice) ,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/effects-of-linear-transformations/e/transforming-data,Practice anticipating how a linear transformation of a dataset impacts the mean and standard deviation of the data.,khn00006,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4048,Calculating the mean: data displays (practice) ,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/mean-and-median/e/calculating-the-mean-from-various-data-displays,"Practice computing the mean of data sets presented in a variety of formats, such as frequency tables and dot plots.",khn00007,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4049,Exploring bivariate numerical data ,https://www.khanacademy.org/math/ap-statistics/bivariate-data-ap,"We use scatter plots to explore the relationship between two quantitative variables, and we use regression to model the relationship and make predictions. This unit explores linear regression and how to assess the strength of linear models.",khn00008,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSJuK7FrDoXJRWsKwdA2h9JbwfZcUQeOnOXSVOCKn4PbGGo6oPywh9pcJw2,khan Academy,,
4050,Aggregating data ,https://www.khanacademy.org/computing/computer-programming/sql/sql-basics/p/aggregating-data,Read and learn for free about the following scratchpad: Aggregating data.,khn00009,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRJfjgnA9YVDjxOFTwJ9sF5bfAsiQkhMTASyGbijVuYRh3eaiE72F-rbBo,khan Academy,,
4051,Trends in categorical data (practice) ,https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/two-way-tables-for-categorical-data/e/trends-in-categorical-data,"Jonathan heard a news report that eating a gluten-free diet makes a person more likely to have a positive outlook on life. This sounded appealing, but he felt he should investigate the claim before drastically changing his diet. Jonathan asked 1 2 8 128 128128 people at his school whether they eat gluten-free and then ...",khn00010,https://cdn.kastatic.org/googleusercontent/aeEous8r14qCkq5wf-0rZoZ4eWncv6x_7hPvioV6dD5nHtzqafswsUVWQ9RafIT_BPcW8XcB9JJlAN89YdRfkig7,khan Academy,,
4052,"Individuals, variables, and categorical & quantitative data (practice ...",https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/one-categorical-variable/e/individuals-variables-categorical-quantitative-data,"Practice identifying components of a data set: individuals, variables, categorical data, quantitative data.",khn00011,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4053,Data set warm-up (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-representing-data/e/intro-to-simple-data,Begin your journey into the world of statistics with some warm-up questions about data sets.,khn00012,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4054,"Effects of shifting, adding, & removing a data point (practice) ",https://www.khanacademy.org/math/probability/data-distributions-a1/summarizing-center-distributions/e/effects-of-shifting-adding-removing-data-point,"Practice figuring out how the mean and median are affected when a data point is added to, taken from, or shifted within a data set.",khn00013,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4055,Measurement and data ,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data,"First, we will measure length using unit squares and rulers, compare and estimate length, and solve length word problems. Next, we will read and make picture graphs, bar graphs, and line plots. Finally, we will tell time on analog clocks and count U.S. coins and dollars.",khn00014,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWVTAsQKuMSTnREno6zNLCslVti6JN7G9RHpDFXaikAiF36rquQakV1igF,khan Academy,,
4056,Comparing data displays (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-frequency-dot-plot/e/comparing-data-displays,"Practice interpreting and comparing dot plots, histograms, and box plots.",khn00015,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4057,Transforming data (practice) ,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/effects-of-linear-transformations/e/transforming-data,Practice anticipating how a linear transformation of a dataset impacts the mean and standard deviation of the data.,khn00016,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4058,Calculating the mean: data displays (practice) ,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/mean-and-median/e/calculating-the-mean-from-various-data-displays,"Practice computing the mean of data sets presented in a variety of formats, such as frequency tables and dot plots.",khn00017,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4059,Exploring bivariate numerical data ,https://www.khanacademy.org/math/ap-statistics/bivariate-data-ap,"We use scatter plots to explore the relationship between two quantitative variables, and we use regression to model the relationship and make predictions. This unit explores linear regression and how to assess the strength of linear models.",khn00018,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSJuK7FrDoXJRWsKwdA2h9JbwfZcUQeOnOXSVOCKn4PbGGo6oPywh9pcJw2,khan Academy,,
4060,Aggregating data ,https://www.khanacademy.org/computing/computer-programming/sql/sql-basics/p/aggregating-data,Read and learn for free about the following scratchpad: Aggregating data.,khn00019,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRJfjgnA9YVDjxOFTwJ9sF5bfAsiQkhMTASyGbijVuYRh3eaiE72F-rbBo,khan Academy,,
4061,Trends in categorical data (practice) ,https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/two-way-tables-for-categorical-data/e/trends-in-categorical-data,"Jonathan heard a news report that eating a gluten-free diet makes a person more likely to have a positive outlook on life. This sounded appealing, but he felt he should investigate the claim before drastically changing his diet. Jonathan asked 1 2 8 128 128128 people at his school whether they eat gluten-free and then ...",khn00020,https://cdn.kastatic.org/googleusercontent/aeEous8r14qCkq5wf-0rZoZ4eWncv6x_7hPvioV6dD5nHtzqafswsUVWQ9RafIT_BPcW8XcB9JJlAN89YdRfkig7,khan Academy,,
4062,"Individuals, variables, and categorical & quantitative data (practice ...",https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/one-categorical-variable/e/individuals-variables-categorical-quantitative-data,"Practice identifying components of a data set: individuals, variables, categorical data, quantitative data.",khn00021,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4063,Data set warm-up (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-representing-data/e/intro-to-simple-data,Begin your journey into the world of statistics with some warm-up questions about data sets.,khn00022,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4064,"Effects of shifting, adding, & removing a data point (practice) ",https://www.khanacademy.org/math/probability/data-distributions-a1/summarizing-center-distributions/e/effects-of-shifting-adding-removing-data-point,"Practice figuring out how the mean and median are affected when a data point is added to, taken from, or shifted within a data set.",khn00023,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4065,Measurement and data ,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data,"First, we will measure length using unit squares and rulers, compare and estimate length, and solve length word problems. Next, we will read and make picture ...",khn00024,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWVTAsQKuMSTnREno6zNLCslVti6JN7G9RHpDFXaikAiF36rquQakV1igF,khan Academy,,
4066,Comparing data displays (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-frequency-dot-plot/e/comparing-data-displays,He then created both a histogram and a box plot to display this same data (both diagrams are shown below). Which display can be used to find how many ...,khn00025,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4067,Transforming data (practice) ,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/effects-of-linear-transformations/e/transforming-data,Practice anticipating how a linear transformation of a dataset impacts the mean and standard deviation of the data.,khn00026,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4068,Calculating the mean: data displays (practice) ,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/mean-and-median/e/calculating-the-mean-from-various-data-displays,"Practice computing the mean of data sets presented in a variety of formats, such as frequency tables and dot plots.",khn00027,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4069,Exploring bivariate numerical data ,https://www.khanacademy.org/math/ap-statistics/bivariate-data-ap,"We use scatter plots to explore the relationship between two quantitative variables, and we use regression to model the relationship and make predictions.",khn00028,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSJuK7FrDoXJRWsKwdA2h9JbwfZcUQeOnOXSVOCKn4PbGGo6oPywh9pcJw2,khan Academy,,
4070,Aggregating data ,https://www.khanacademy.org/computing/computer-programming/sql/sql-basics/p/aggregating-data,Read and learn for free about the following scratchpad: Aggregating data.,khn00029,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRJfjgnA9YVDjxOFTwJ9sF5bfAsiQkhMTASyGbijVuYRh3eaiE72F-rbBo,khan Academy,,
4071,Trends in categorical data (practice) ,https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/two-way-tables-for-categorical-data/e/trends-in-categorical-data,Analyze categorical data to find some trends. ... Trends in categorical data. You might need: Calculator. Problem. Jonathan heard a news report that eating a ...,khn00030,https://cdn.kastatic.org/googleusercontent/aeEous8r14qCkq5wf-0rZoZ4eWncv6x_7hPvioV6dD5nHtzqafswsUVWQ9RafIT_BPcW8XcB9JJlAN89YdRfkig7,khan Academy,,
4072,"Individuals, variables, and categorical & quantitative data (practice ...",https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/one-categorical-variable/e/individuals-variables-categorical-quantitative-data,"Practice identifying components of a data set: individuals, variables, categorical data, quantitative data.",khn00031,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4073,Data set warm-up (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-representing-data/e/intro-to-simple-data,Begin your journey into the world of statistics with some warm-up questions about data sets.,khn00032,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4074,"Effects of shifting, adding, & removing a data point (practice) ",https://www.khanacademy.org/math/probability/data-distributions-a1/summarizing-center-distributions/e/effects-of-shifting-adding-removing-data-point,"Practice figuring out how the mean and median are affected when a data point is added to, taken from, or shifted within a data set.",khn00033,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4075,Measurement and data ,https://www.khanacademy.org/math/cc-2nd-grade-math/cc-2nd-measurement-data,"First, we will measure length using unit squares and rulers, compare and estimate length, and solve length word problems. Next, we will read and make picture graphs, bar graphs, and line plots. Finally, we will tell time on analog clocks and count U.S. coins and dollars.",khn00034,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWVTAsQKuMSTnREno6zNLCslVti6JN7G9RHpDFXaikAiF36rquQakV1igF,khan Academy,,
4076,Comparing data displays (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-frequency-dot-plot/e/comparing-data-displays,"Practice interpreting and comparing dot plots, histograms, and box plots.",khn00035,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4077,Transforming data (practice) ,https://www.khanacademy.org/math/statistics-probability/modeling-distributions-of-data/effects-of-linear-transformations/e/transforming-data,Practice anticipating how a linear transformation of a dataset impacts the mean and standard deviation of the data.,khn00036,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4078,Calculating the mean: data displays (practice) ,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-data-statistics/mean-and-median/e/calculating-the-mean-from-various-data-displays,"Practice computing the mean of data sets presented in a variety of formats, such as frequency tables and dot plots.",khn00037,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4079,Exploring bivariate numerical data ,https://www.khanacademy.org/math/ap-statistics/bivariate-data-ap,"We use scatter plots to explore the relationship between two quantitative variables, and we use regression to model the relationship and make predictions. This unit explores linear regression and how to assess the strength of linear models.",khn00038,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSJuK7FrDoXJRWsKwdA2h9JbwfZcUQeOnOXSVOCKn4PbGGo6oPywh9pcJw2,khan Academy,,
4080,Aggregating data ,https://www.khanacademy.org/computing/computer-programming/sql/sql-basics/p/aggregating-data,Read and learn for free about the following scratchpad: Aggregating data.,khn00039,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRJfjgnA9YVDjxOFTwJ9sF5bfAsiQkhMTASyGbijVuYRh3eaiE72F-rbBo,khan Academy,,
4081,Trends in categorical data (practice) ,https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/two-way-tables-for-categorical-data/e/trends-in-categorical-data,"Jonathan heard a news report that eating a gluten-free diet makes a person more likely to have a positive outlook on life. This sounded appealing, but he felt he should investigate the claim before drastically changing his diet. Jonathan asked 1 2 8 128 128128 people at his school whether they eat gluten-free and then ...",khn00040,https://cdn.kastatic.org/googleusercontent/aeEous8r14qCkq5wf-0rZoZ4eWncv6x_7hPvioV6dD5nHtzqafswsUVWQ9RafIT_BPcW8XcB9JJlAN89YdRfkig7,khan Academy,,
4082,"Individuals, variables, and categorical & quantitative data (practice ...",https://www.khanacademy.org/math/statistics-probability/analyzing-categorical-data/one-categorical-variable/e/individuals-variables-categorical-quantitative-data,"Practice identifying components of a data set: individuals, variables, categorical data, quantitative data.",khn00041,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4083,Data set warm-up (practice) ,https://www.khanacademy.org/math/pre-algebra/pre-algebra-math-reasoning/pre-algebra-representing-data/e/intro-to-simple-data,Begin your journey into the world of statistics with some warm-up questions about data sets.,khn00042,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
4084,"Effects of shifting, adding, & removing a data point (practice) ",https://www.khanacademy.org/math/probability/data-distributions-a1/summarizing-center-distributions/e/effects-of-shifting-adding-removing-data-point,"Practice figuring out how the mean and median are affected when a data point is added to, taken from, or shifted within a data set.",khn00043,https://cdn.kastatic.org/googleusercontent/BeOgMWy4wbB_Q_hya2R5VB6kM67lVZt4Kk7QK0qeQF8kNTAZdgQySmtM2CjlKCnM43zq5iJ325T-aH9yhE89dd4,khan Academy,,
